#DataThief C:\Users\altom\Desktop\APT_Dicembre_2021\WLS_Spectra.png martedì 30-nov-2021 3:32:47 PM
444.7789, 0.7784
445.1379, 0.7852
445.4944, 0.7988
445.8559, 0.7988
446.2161, 0.8022
446.5737, 0.8124
446.9316, 0.8225
447.2931, 0.8225
447.6533, 0.8258
448.0135, 0.8293
448.3725, 0.8361
448.7364, 0.8293
449.0977, 0.8294
449.4654, 0.8124
449.8317, 0.7989
450.1981, 0.7852
450.5644, 0.7718
450.9295, 0.7616
451.3179, 0.687
451.6831, 0.6768
452.058, 0.6396
452.4317, 0.6057
452.8054, 0.5718
453.1791, 0.5379
453.5687, 0.46
453.9497, 0.4057
454.3197, 0.382
454.6898, 0.3583
455.0695, 0.3075
455.4433, 0.2736
455.817, 0.2397
456.1907, 0.2058
456.5644, 0.1719
456.9319, 0.155
457.2946, 0.1516
457.6573, 0.1482
458.0199, 0.1448
458.39, 0.1211
458.7539, 0.1143
459.1178, 0.1076
459.4804, 0.1042
459.8468, 0.0906
460.2094, 0.0872
460.5746, 0.0771
460.9372, 0.0737
461.3035, 0.0601
461.6662, 0.0568
462.0289, 0.0534
462.3916, 0.05
462.7542, 0.0466
463.1181, 0.0398
463.4808, 0.0365
463.8435, 0.0331
464.2061, 0.0297
464.5688, 0.0263
464.9327, 0.0195
465.2953, 0.0162
465.6568, 0.0162
466.0195, 0.0128
466.382, 9.4098e-3
466.7448, 6.0281e-3
467.1063, 6.0363e-3
467.4677, 6.0445e-3
467.8291, 6.0526e-3
468.1894, 9.4506e-3
468.5508, 9.4588e-3
